Latitude,Longitude,Name,Description
18.569507,-68.367605,"Punta Cana International Airport","2402 meter radius level 2 NFZ around Punta Cana"
-18.295793,-137.016247,"Pukarua Airport","762 meter radius level 2 NFZ around Pukarua"
11.179129,-1.148306,"Po Airport","596 meter radius level 2 NFZ around Po"
-53.002714,-70.854259,"Pdte. carlos Ibañez del Campo Airport","1767 meter radius level 2 NFZ around Punta Arenas"
35.179676,128.939092,"Gimhae International Airport","1950 meter radius level 2 NFZ around Busan"
14.148597,77.791441,"Puttaprathe Airport","1225 meter radius level 2 NFZ around Puttaparthi"
-20.289074,164.099255,"Poum Airport","686 meter radius level 2 NFZ around Poum"
46.743611,-117.109444,"Pullman Moscow Regional Airport","1219 meter radius level 2 NFZ around Pullman/Moscow,Id"
44.896115,13.92299,"Pula Airport","1894 meter radius level 2 NFZ around Pula"
14.045993,-83.386497,"Puerto Cabezas Airport","1421 meter radius level 2 NFZ around Puerto Cabezas"
13.358715,-81.358042,"El Embrujo Airport","834 meter radius level 2 NFZ around Providencia"
42.073185,-70.220459,"Provincetown Municipal Airport","731 meter radius level 2 NFZ around Provincetown"
41.722093,-71.430063,"Theodore Francis Green State Airport","1483 meter radius level 2 NFZ around Providence"
31.144291,121.810136,"Shanghai Pudong International Airport","6000 meter radius level 2 NFZ around Shanghai"
-8.709081,-63.901622,"Aeroporto Internacional de Porto Velho","1611 meter radius level 2 NFZ around 포르투 벨류"
-23.089445,-52.488056,"Paranavaí Airport","1014 meter radius level 2 NFZ around Paranavaí"
38.923705,20.766321,"Aktion National Airport","1636 meter radius level 2 NFZ around Preveza/Lefkada"
43.451639,24.503722,"Dolna Mitropoliya Air Base Airport","1223 meter radius level 2 NFZ around Dolna Mitropoliya"
-1.041023,-80.472941,"Reales Tamarindos Airport","1282 meter radius level 2 NFZ around Portoviejo"
20.679354,-105.253191,"Licenciado Gustavo Díaz Ordaz International Airport","1601 meter radius level 2 NFZ around Puerto Vallarta"
34.167616,-101.717697,"Hale County Airport","1167 meter radius level 2 NFZ around Plainview"
35.533547,-97.644057,"Wiley Post Airport","1554 meter radius level 2 NFZ around Oklahoma City, OK"
48.790067,-104.522832,"Sherwood Airport","880 meter radius level 2 NFZ around Plentywood"
69.784431,170.596213,"Pevek Airport","2022 meter radius level 2 NFZ around Pevek"
42.115666,-87.901681,"Pal-Waukee Airport","1085 meter radius level 2 NFZ around Chicago"
43.647162,-70.312444,"Portland International Jetport Airport","1434 meter radius level 2 NFZ around Portland"
22.829927,-74.345375,"Pitts Town Airport","531 meter radius level 2 NFZ around Pitts Town"
-8.467115,28.889631,"Pweto Airport","463 meter radius level 2 NFZ around Pweto"
52.194917,77.073202,"Pavlodar Airport","1470 meter radius level 2 NFZ around Pavlodar"
47.490253,-122.766013,"Polacca Airport","1733 meter radius level 2 NFZ around Polacca"
15.876867,-97.089178,"Puerto Escondido International Airport","1276 meter radius level 2 NFZ around Puerto Escondido"
33.07494,-16.350033,"Porto Santo Airport","2215 meter radius level 2 NFZ around Vila Baleira"
14.004398,108.017291,"Pleiku Air Base","918 meter radius level 2 NFZ around tp. Pleiku"
18.879856,82.552399,"Jeypore Airport","497 meter radius level 2 NFZ around Jeypore"
-9.014825,-158.032071,"Tongareva Airport","1246 meter radius level 2 NFZ around Penrhyn Island"
5.619999,-67.606018,"Cacique Aramare Airport","1269 meter radius level 2 NFZ around Puerto Ayacucho"
41.91023,-70.729696,"Plymouth Municipal Airport","1052 meter radius level 2 NFZ around Plymouth, MA"
37.920945,21.292164,"Andravida Airport","1969 meter radius level 2 NFZ around Andravida"
5.876257,-71.886837,"Paz De Ariporo Airport","831 meter radius level 2 NFZ around Paz De Ariporo"
-29.649327,30.39905,"Pietermaritzburg Airport","895 meter radius level 2 NFZ around PMB"
31.35586,69.46337,"Zhob Airport","1062 meter radius level 2 NFZ around Fort Sandeman"
-27.849195,32.309634,"Zulu Inyala Airport","1033 meter radius level 2 NFZ around Phinda"
19.435793,37.235674,"Port Sudan New International Airport","1667 meter radius level 2 NFZ around Port Sudan"
12.994363,80.168722,"Chennai International Airport","2242 meter radius level 2 NFZ around Chennai"
32.822777,-83.562225,"Macon Downtown Airport","894 meter radius level 2 NFZ around Macon, GA"
40.493354,-3.570591,"Madrid-Barajas Airport","5014 meter radius level 2 NFZ around Madrid"
36.988012,-120.113351,"Madera Airport","947 meter radius level 2 NFZ around Madera"
31.946109,-102.208441,"Midland International Airport","1908 meter radius level 2 NFZ around Midland"
-5.208611,145.787778,"Madang Airport","894 meter radius level 2 NFZ around Madang"
39.864046,4.222782,"Menorca Airport","1713 meter radius level 2 NFZ around Menorca Island"
-14.489939,35.262446,"Mangochi Airport","467 meter radius level 2 NFZ around Mangochi"
7.065189,171.272736,"Marshall Islands International Airport","1477 meter radius level 2 NFZ around Majuro Atoll"
9.563502,31.654963,"Malakal Airport","1569 meter radius level 2 NFZ around Malakal"
25.770556,-97.525,"General Servando Canales International Airport","1360 meter radius level 2 NFZ around Matamoros"
53.349274,-2.285261,"Manchester Airport","2547 meter radius level 2 NFZ around Manchester"
-3.035847,-60.046326,"Eduardo Gomes International Airport","2175 meter radius level 2 NFZ around Manaus"
16.700865,98.544662,"Mae Sot Airport","941 meter radius level 2 NFZ around "
10.558771,-71.726591,"La Chinita International Airport","2530 meter radius level 2 NFZ around Maracaibo"
-2.062252,147.42461,"Momote Airport","1126 meter radius level 2 NFZ around "
-5.799699,13.441066,"Tshimpi Airport","831 meter radius level 2 NFZ around Matadi"
-16.426488,-152.243601,"Maupiti Airport","516 meter radius level 2 NFZ around "
36.600245,-89.991454,"Malden Airport","1239 meter radius level 2 NFZ around Malden"
15.594551,-13.323506,"Ouro Sogui Airport","1172 meter radius level 2 NFZ around Matam"
24.287887,-77.68504,"Clarence A. Bain Airport","994 meter radius level 2 NFZ around Mangrove Cay"
18.255612,-67.148301,"Eugenio Maria De Hostos Airport","889 meter radius level 2 NFZ around Mayaguez"
-21.160596,119.832256,"Marble Bar Airport","995 meter radius level 2 NFZ around Marble Bar"
-25.79849,25.547963,"Mmabatho International Airport","2499 meter radius level 2 NFZ around Mafeking"
44.304167,143.404167,"Monbetsu Airport","1190 meter radius level 2 NFZ around Monbetsu"
45.546391,-100.408058,"Mobridge Airport","929 meter radius level 2 NFZ around Mobridge"
-37.034632,143.710005,"Maryborough Airport","900 meter radius level 2 NFZ around Maryborough"
-8.919991,33.464628,"Mbeya Airport","1034 meter radius level 2 NFZ around Mbeya"
18.505276,-77.912214,"Sangster International Airport","1690 meter radius level 2 NFZ around Montego Bay"
44.272345,-86.24538,"Manistee Co Blacker Airport","1441 meter radius level 2 NFZ around Manistee"
42.037371,-89.393619,"Barnett Memorial Airport","497 meter radius level 2 NFZ around Oregon"
13.20906,120.605338,"Mamburao Airport","820 meter radius level 2 NFZ around "
43.535609,-84.080977,"MBS International Airport","1746 meter radius level 2 NFZ around Saginaw"
12.369619,123.630001,"Moises R. Espinosa Airport","715 meter radius level 2 NFZ around Masbate"
-37.975998,145.098632,"Melbourne Moorabbin Airport","1041 meter radius level 2 NFZ around Melbourne"
46.479404,15.685963,"Maribor Airport","1376 meter radius level 2 NFZ around "
39.461974,-92.425675,"Moberly Airport","977 meter radius level 2 NFZ around Moberly"
-3.370713,-57.724818,"Maués Airport","901 meter radius level 2 NFZ around Maués"
37.562013,-82.567015,"Pike County Airport","1266 meter radius level 2 NFZ around Mccomb"
38.668489,-121.401691,"Mcclellan AFB Airport","2323 meter radius level 2 NFZ around Sacramento, CA"
45.864423,-84.635515,"Mackinac Island Airport","765 meter radius level 2 NFZ around Mackinac Island"
27.651193,-81.342692,"Mac Dill AFB Airport","1809 meter radius level 2 NFZ around Tampa, FL"
62.950358,-155.605384,"McGrath Airport","1160 meter radius level 2 NFZ around McGrath"
-3.267832,-79.962237,"General Manuel Serrano Airport","894 meter radius level 2 NFZ around Machala"
39.300644,-94.712593,"Kansas City International Airport","2729 meter radius level 2 NFZ around Kansas City"
11.390043,-72.23913,"Maicao Airport","896 meter radius level 2 NFZ around Maicao"
40.206278,-100.592083,"Mc Cook Ben Nelson Regional Airport","1216 meter radius level 2 NFZ around Mc Cook"
63.732506,-148.910723,"McKinley National Park Airport","607 meter radius level 2 NFZ around McKinley Park"
32.692308,-83.651539,"Middle Georgia Regional Airport","1483 meter radius level 2 NFZ around Macon"
28.431158,-81.308083,"Orlando International Airport","3048 meter radius level 2 NFZ around Orlando"
48.136309,20.792429,"Miskolc Airport","814 meter radius level 2 NFZ around Miskolc"
-30.269221,-57.639974,"Monte Caseros Airport","1024 meter radius level 2 NFZ around Monte Caseros"
23.599856,58.283031,"Muscat International Airport","3193 meter radius level 2 NFZ around Muscat"
46.352879,2.570972,"Montluçon-Domérat Airport","558 meter radius level 2 NFZ around Montluçon/Domérat"
-16.44133,136.084098,"McArthur River Mine Airport","970 meter radius level 2 NFZ around McArthur River Mine"
43.159721,-93.33177,"Mason City Municipal Airport","1550 meter radius level 2 NFZ around Mason City"
42.817005,47.652309,"Uytash Airport","2191 meter radius level 2 NFZ around Makhachkala"
-26.601055,153.090397,"Sunshine Coast Airport","1197 meter radius level 2 NFZ around Maroochydore"
-9.510929,-35.7922,"Zumbi dos Palmares Airport","1635 meter radius level 2 NFZ around Maceió"
29.431501,-98.379334,"Martindale Army Heliport Airport","672 meter radius level 2 NFZ around San Antonio, TX"
16.999701,-88.318942,"Melinda Airport","481 meter radius level 2 NFZ around Melinda"
1.543512,124.924005,"Sam Ratulangi Airport","1632 meter radius level 2 NFZ around Manado-Celebes Island"
6.165793,-75.424276,"Jose Maria Córdova International Airport","1990 meter radius level 2 NFZ around Rionegro"
42.37267,-122.87227,"Rogue Valley International-Medford Airport","1769 meter radius level 2 NFZ around Medford"
44.523755,129.566221,"Mudanjiang Hailang International Airport","6000 meter radius level 2 NFZ around Mudanjiang Shi"
37.779358,-89.252679,"Southern Illinois Airport","1338 meter radius level 2 NFZ around Carbondale/Murphysboro"
7.701083,8.613319,"Makurdi Airport","1917 meter radius level 2 NFZ around Makurdi"
44.666172,-121.162025,"Madras Municipal Airport","1703 meter radius level 2 NFZ around Madras"
21.705984,95.974135,"Mandalay International Airport","3859 meter radius level 2 NFZ around Mandalay"
-5.879107,140.709947,"Mindiptana Airport","596 meter radius level 2 NFZ around Mindiptana-Papua Island"
-37.934945,-57.572435,"Ástor Piazzola International Airport","1324 meter radius level 2 NFZ around Mar del Plata"
63.105944,-154.718546,"Medfra Airport","532 meter radius level 2 NFZ around Medra"
21.825608,-71.801116,"Middle Caicos Airport","725 meter radius level 2 NFZ around Middle Caicos"
-37.669691,144.840255,"Medouneu Airport","2716 meter radius level 2 NFZ around Medouneu"
41.786265,-87.751589,"Chicago Midway International Airport","1209 meter radius level 2 NFZ around Chicago"
-29.222762,-58.0878,"Mercedes Airport","1284 meter radius level 2 NFZ around Mercedes"
34.717777,-78.003609,"Henderson Field Airport","791 meter radius level 2 NFZ around Sand Island"
-32.831798,-68.793459,"El Plumerillo Airport","1561 meter radius level 2 NFZ around Mendoza"
-22.342746,-41.765555,"Macaé Airport","762 meter radius level 2 NFZ around Macaé"
-37.729054,144.904368,"Melbourne Essendon Airport","1108 meter radius level 2 NFZ around Strathmore"
24.554362,39.701612,"Prince Mohammad Bin Abdulaziz Airport","2690 meter radius level 2 NFZ around Medina"
-21.484632,168.041574,"Maré Airport","802 meter radius level 2 NFZ around Maré"
-9.524894,16.312378,"Malanje Airport","1291 meter radius level 2 NFZ around Malanje"
71.029538,27.826363,"Mehamn Airport","497 meter radius level 2 NFZ around Mehamn"
32.330115,-88.751805,"Key Field Airport","1940 meter radius level 2 NFZ around Meridian"
41.626389,-80.214722,"Port Meadville Airport","1014 meter radius level 2 NFZ around Meadville"
33.879843,-5.512587,"Bassatine Airport","2003 meter radius level 2 NFZ around Meknes"
28.101777,-80.642079,"Melbourne International Airport","2141 meter radius level 2 NFZ around Melbourne"
35.046565,-89.973503,"Memphis International Airport","2794 meter radius level 2 NFZ around Memphis"
44.501294,3.532778,"Mende-Brenoux Airport","788 meter radius level 2 NFZ around Mende/Brénoux"
35.919122,-75.696946,"Dare County Regional Airport","796 meter radius level 2 NFZ around Manteo"
3.558018,98.672255,"Medan/Polonia International Airport","1673 meter radius level 2 NFZ around Medan-Sumatra Island"
39.000599,-119.7519,"Douglas County Airport","1406 meter radius level 2 NFZ around Minden"
19.436076,-99.069848,"Licenciado Benito Juarez International Airport","2568 meter radius level 2 NFZ around Mexico City"
27.577245,84.229034,"Meghauli Airport","647 meter radius level 2 NFZ around Meghauli"
-22.355972,29.987542,"Musina(Messina) Airport","992 meter radius level 2 NFZ around Musina"
-29.801561,27.241891,"Mafeteng Airport","589 meter radius level 2 NFZ around Mafeteng"
40.821678,-82.516683,"Lahm Municipal Airport","1734 meter radius level 2 NFZ around Mansfield, OH"
-1.536772,13.26946,"Moanda Airport","988 meter radius level 2 NFZ around Moanda"
34.339157,73.508282,"Muzaffarabad Airport","706 meter radius level 2 NFZ around Muzaffarabad"
36.833518,-114.055794,"Mesquite Airport","948 meter radius level 2 NFZ around Mesquite, NV"
-18.566546,179.950546,"Moala Airport","462 meter radius level 2 NFZ around Moala"
26.224381,120.002228,"Matsu Beigan Airport","682 meter radius level 2 NFZ around Beigan Island"
-19.669884,144.88464,"Mount Full Stop Airport","464 meter radius level 2 NFZ around Mount Full Stop"
22.152333,113.581594,"Macau International Airport","2800 meter radius level 2 NFZ around Taipa"
-44.673413,167.92318,"Milford Sound Airport","454 meter radius level 2 NFZ around "
-22.098355,137.985239,"Manners Creek Airport","670 meter radius level 2 NFZ around Anatye"
13.502466,7.127189,"Maradi Airport","1019 meter radius level 2 NFZ around Maradi"
5.186055,-73.160916,"Agua Azul Northwest Airport","513 meter radius level 2 NFZ around Miraflores"
-13.259382,31.936109,"Mfuwe Airport","1257 meter radius level 2 NFZ around Mfuwe"
37.644388,-75.7614,"Accomack County Airport","1371 meter radius level 2 NFZ around Melfa, VA"
45.407723,6.577441,"Méribel Airport","267 meter radius level 2 NFZ around Ajaccio"
-37.747024,140.783997,"Mount Gambier Airport","1082 meter radius level 2 NFZ around Limestone Coast"
34.094508,-107.297814,"Magdalena Airport","986 meter radius level 2 NFZ around Magdalena"
33.916345,-84.519793,"Dobbins AFB Airport","2161 meter radius level 2 NFZ around Marietta, GA"
28.123392,-96.797774,"Aransas National Wildlife Refuge Airport","850 meter radius level 2 NFZ around Matagorda Island, TX"
41.510512,-74.263695,"Orange County Airport","901 meter radius level 2 NFZ around Montgomery, NY"
51.230163,6.504433,"Mönchengladbach Airport","764 meter radius level 2 NFZ around Mönchengladbach"
32.301962,-86.393784,"Montgomery Regional (Dannelly Field) Airport","1852 meter radius level 2 NFZ around Montgomery"
12.14217,-86.166788,"Augusto Cesar Sandino Airport","1822 meter radius level 2 NFZ around Manega"
2.015576,45.305659,"Aden Adde International Airport","1976 meter radius level 2 NFZ around Mogadishu"
31.084999,-83.803337,"Moultrie Municipal Airport","1016 meter radius level 2 NFZ around Moultrie"
-12.093997,134.892451,"Milingimbi Airport","1029 meter radius level 2 NFZ around Milingimbi Island"
18.845853,93.683373,"Manaung Airport","773 meter radius level 2 NFZ around Manaung"
-33.93129,115.099493,"Margaret River Airport","690 meter radius level 2 NFZ around Bramley"
39.643207,-79.918586,"Morgantown Municipal Walter L. Bill Hart Field Airport","1034 meter radius level 2 NFZ around Morgantown"
39.59111,-84.223892,"Dayton-Wright Brothers Airport","998 meter radius level 2 NFZ around Dayton, OK"
12.439893,98.621223,"Myeik Airport","1527 meter radius level 2 NFZ around Mkeik"
-42.340389,-73.715667,"Mocopulli Airport Airport","1406 meter radius level 2 NFZ around Dalcahue"
36.227173,59.641651,"Mashhad International Airport","3925 meter radius level 2 NFZ around Mashhad"
49.474064,8.513675,"Mannheim-City Airport","624 meter radius level 2 NFZ around Mannheim"
26.511415,-77.085702,"Marsh Harbour International Airport","1450 meter radius level 2 NFZ around Marsh Harbour"
39.138569,-96.67254,"Manhattan Regional Airport","1752 meter radius level 2 NFZ around Manhattan"
-17.050378,125.71342,"Mount House Airport","563 meter radius level 2 NFZ around King Leopold Ranges"
53.864661,27.539298,"Minsk 1 Airport","1165 meter radius level 2 NFZ around Minsk"
60.122737,19.897781,"Mariehamn Airport","1184 meter radius level 2 NFZ around "
38.554665,-121.297383,"Sacramento Mather Airport Airport","2371 meter radius level 2 NFZ around Sacramento, CA"
-37.048069,147.334944,"Mount Hotham Airport","832 meter radius level 2 NFZ around Mount Hotham"
35.055532,-118.148909,"Mojave Airport","2212 meter radius level 2 NFZ around Mojave"
-19.823929,-63.963071,"Monteagudo Airport","1151 meter radius level 2 NFZ around El Bañado"
-10.380502,-160.998295,"Manihiki Island Airport","959 meter radius level 2 NFZ around Manihiki Island"
38.133415,-83.537964,"Morehead Airport","603 meter radius level 2 NFZ around Morehead"
25.794705,-80.291002,"Miami International Airport","2737 meter radius level 2 NFZ around Miami"
45.061647,-93.353833,"Crystal Airport","808 meter radius level 2 NFZ around Minneapolis"
40.244051,-85.395859,"Delaware County Johnson Field Airport","1252 meter radius level 2 NFZ around Muncie"
31.582355,-102.909039,"Roy Hurd Memorial Airport","726 meter radius level 2 NFZ around Monahans"
31.430296,104.740692,"Mianyang Airport","6000 meter radius level 2 NFZ around Mianyang"
-14.789908,125.825185,"Mitchell Plateau Airport","963 meter radius level 2 NFZ around Mitchell Plateau"
-22.196405,-49.927939,"Marília Airport","1015 meter radius level 2 NFZ around Marília"
6.086008,171.732699,"Mili Island Airport","617 meter radius level 2 NFZ around Mili Island"
61.686764,27.200929,"Mikkeli Airport","1006 meter radius level 2 NFZ around Mikkeli"
-36.906023,149.902855,"Merimbula Airport","1020 meter radius level 2 NFZ around Merimbula"
-32.839505,135.145012,"Minnipa Airport","1131 meter radius level 2 NFZ around Minnipa"
41.196737,-96.112611,"Millard Airport","775 meter radius level 2 NFZ around Omaha, NE"
35.758056,10.754722,"Monastir Habib Bourguiba International Airport","1712 meter radius level 2 NFZ around Monastir"
35.50737,-119.194824,"Shafter-Minter Field Airport","916 meter radius level 2 NFZ around Shafter, CA"
11.854209,13.082389,"Maiduguri International Airport","2068 meter radius level 2 NFZ around Maiduguri"
39.368103,-75.07182,"Millville Airport","956 meter radius level 2 NFZ around Millville"
-21.426307,44.316165,"Manja Airport","789 meter radius level 2 NFZ around Manja"
10.283333,170.869,"Mejit Atoll Airport","530 meter radius level 2 NFZ around Mejit Atoll"
27.335,68.142778,"Moenjodaro Airport","1220 meter radius level 2 NFZ around Moenjodaro"
32.892936,13.286847,"Mitiga Airport","2202 meter radius level 2 NFZ around Tripoli"
-6.119936,23.568999,"Mbuji Mayi Airport","1325 meter radius level 2 NFZ around Mbuji Mayi"
-15.667215,46.351263,"Amborovy Airport","1362 meter radius level 2 NFZ around Mahajanga"
-34.265481,116.14038,"Manjimup Airport","648 meter radius level 2 NFZ around Middlesex"
-38.226037,-57.870616,"Miramar Airport","951 meter radius level 2 NFZ around Miramar"
39.058154,26.599313,"Mytilene International Airport","1374 meter radius level 2 NFZ around Mytilene"
-2.590581,119.025641,"Tampa Padang Airport","1293 meter radius level 2 NFZ around Mamuju-Celebes Island"
62.534383,114.039642,"Mirny Airport","2110 meter radius level 2 NFZ around Mirny"
39.123866,-94.592695,"Charles B. Wheeler Downtown Airport","1219 meter radius level 2 NFZ around Kansas City"
42.947552,-87.896645,"General Mitchell International Airport","3045 meter radius level 2 NFZ around Milwaukee"
43.168693,-86.236511,"Muskegon County Airport","1898 meter radius level 2 NFZ around Muskegon"
-29.282095,29.07059,"Mokhotlong Airport","585 meter radius level 2 NFZ around Mokhotlong"
5.333348,25.93149,"M'Boki Airport","927 meter radius level 2 NFZ around Mboki"
21.153567,-157.096328,"Molokai Airport","910 meter radius level 2 NFZ around Kaunakakai"
35.599366,-88.917114,"Mc Kellar Sipes Regional Airport","1242 meter radius level 2 NFZ around Jackson"
2.907144,112.077692,"Mukah Airport","882 meter radius level 2 NFZ around Mukah"
35.653736,-95.358986,"Davis Field Airport","1613 meter radius level 2 NFZ around Muskogee"
-16.583176,-143.659197,"Makemo Airport","944 meter radius level 2 NFZ around "
-8.520466,140.418723,"Mopah Airport","1059 meter radius level 2 NFZ around Merauke-Papua Island"
-26.610861,118.546346,"Meekatharra Airport","1377 meter radius level 2 NFZ around Meekatharra"
44.224377,-93.920593,"Mankato Regional Airport","1380 meter radius level 2 NFZ around Mankato, MN"
-25.967128,133.208821,"Mt Cavenagh Airport","739 meter radius level 2 NFZ around Mt Cavenagh"
-21.171575,149.181655,"Mackay Airport","1146 meter radius level 2 NFZ around Mackay"
35.848828,14.484996,"Malta International Airport","2754 meter radius level 2 NFZ around Luqa"
34.8825,-95.783333,"Mc Alester Regional Airport","946 meter radius level 2 NFZ around Mc Alester, OK"
42.170088,-112.292723,"Malad City Airport","1204 meter radius level 2 NFZ around Malad City"
4.192892,73.529356,"Malé International Airport","1875 meter radius level 2 NFZ around Malé"
38.427392,-113.011905,"Milford Airport","1687 meter radius level 2 NFZ around Milford"
-7.928503,112.713138,"Abdul Rachman Saleh Airport","1259 meter radius level 2 NFZ around Malang-Java Island"
47.603794,7.522582,"EuroAirport Airport","2858 meter radius level 2 NFZ around Saint-Louis"
41.449506,-90.509214,"Quad City International Airport","1974 meter radius level 2 NFZ around Moline"
33.153453,-83.242238,"Baldwin County Airport","1059 meter radius level 2 NFZ around Milledgeville"
48.367085,-107.918897,"Malta Airport","1014 meter radius level 2 NFZ around Malta"
61.864536,-162.027372,"Marshall Airport","739 meter radius level 2 NFZ around Marshall"
19.850178,-101.02541,"General Francisco J. Mujica International Airport","3400 meter radius level 2 NFZ around Morelia"
35.280107,-2.956368,"Melilla Airport","841 meter radius level 2 NFZ around Melilla"
36.696959,24.474685,"Milos Airport","785 meter radius level 2 NFZ around Milos Island"
7.617014,124.057693,"Malabang Airport","784 meter radius level 2 NFZ around Malabang"
-37.583157,140.366659,"Millicent Airport","675 meter radius level 2 NFZ around Millicent"
46.427092,-105.887648,"Frank Wiley Field Airport","1278 meter radius level 2 NFZ around Miles City"
45.64566,-68.685914,"Millinocket Airport","1255 meter radius level 2 NFZ around Millinocket"
32.511956,-92.03948,"Monroe Regional Airport","1558 meter radius level 2 NFZ around Monroe"
6.289444,-10.758333,"Spriggs Payne Airport","1040 meter radius level 2 NFZ around Monrovia"
38.435862,38.09007,"Malatya Erhaç Airport","2150 meter radius level 2 NFZ around Malatya"
64.998488,-150.64093,"Manley Hot Springs Airport","778 meter radius level 2 NFZ around Manley Hot Springs"
43.881473,144.158874,"Memanbetsu Airport","1511 meter radius level 2 NFZ around Ōzora"
25.84643,131.263711,"Minami-Daito Airport","925 meter radius level 2 NFZ around Minamidaitō"
54.509167,-1.429167,"Durham Tees Valley Airport","1514 meter radius level 2 NFZ around Durham"
-28.115215,117.841032,"Mount Magnet Airport","1010 meter radius level 2 NFZ around Mount Magnet"
37.625935,-118.840925,"Mammoth Yosemite Airport","1575 meter radius level 2 NFZ around Mammoth Lakes"
35.397786,-84.56123,"McMinn County Airport","1408 meter radius level 2 NFZ around Athens"
36.166214,137.922622,"Matsumoto Airport","1249 meter radius level 2 NFZ around Matsumoto"
68.782975,32.755981,"Murmansk Airport","2285 meter radius level 2 NFZ around Murmansk"
44.452853,-95.826219,"Municipal-Ryan Field Airport","1512 meter radius level 2 NFZ around Marshall"
-22.800205,148.704835,"Middlemount Airport","1060 meter radius level 2 NFZ around Middlemount"
42.46059,-71.517853,"Minute Man Airfield Airport","544 meter radius level 2 NFZ around Stow"
15.155343,-23.213908,"Maio Airport","745 meter radius level 2 NFZ around Vila do Maio"
-8.85798,31.334433,"Mbala Airport","1341 meter radius level 2 NFZ around Mbala"
34.231766,-90.290154,"Selfs Airport","637 meter radius level 2 NFZ around Marks, MS"
40.800015,-74.416707,"Morristown Municipal Airport","1083 meter radius level 2 NFZ around Morristown"
44.853611,-74.328613,"Mal Airport","919 meter radius level 2 NFZ around Mal Island"
66.451577,143.262644,"Moma Airport","1130 meter radius level 2 NFZ around Moma"
55.536117,13.373838,"Malmö Sturup Airport","1808 meter radius level 2 NFZ around Malmö"
24.782381,125.294853,"Miyako Airport","1180 meter radius level 2 NFZ around Miyako City"
35.929654,64.761161,"Maimana Airport","1028 meter radius level 2 NFZ around Maymana"
-5.930423,12.35119,"Muanda Airport","777 meter radius level 2 NFZ around Muanda"
-14.48438,40.712926,"Nacala Airport","2514 meter radius level 2 NFZ around Nacala"
41.131188,-81.766971,"Medina Airport","690 meter radius level 2 NFZ around Medina"
-28.008406,138.656861,"Mungeranie Airport","644 meter radius level 2 NFZ around Mungeranie"
-17.673056,177.098333,"Mana Island Airport","357 meter radius level 2 NFZ around Mana Island"
-12.059369,134.236995,"Maningrida Airport","1015 meter radius level 2 NFZ around Maningrida"
16.79143,-62.193333,"John A. Osborne Airport","360 meter radius level 2 NFZ around Gerald's Park"
-21.201677,48.358362,"Mananjary Airport","852 meter radius level 2 NFZ around "
1.003972,173.03076,"Maiana Airport","560 meter radius level 2 NFZ around Maiana"
14.511942,121.01256,"Ninoy Aquino International Airport","2090 meter radius level 2 NFZ around Manila"
45.12799,-87.63696,"Menominee Airport","1273 meter radius level 2 NFZ around Menominee"
-7.288793,27.39366,"Manono Airport","727 meter radius level 2 NFZ around Manono"
-24.89228,151.101365,"Monto Airport","784 meter radius level 2 NFZ around Three Moon"
-15.254805,23.162885,"Port lotniczy Mongu","791 meter radius level 2 NFZ around Mongu"
-11.138227,28.874988,"Mansa Airport","1149 meter radius level 2 NFZ around Mansa"
48.259053,-101.280497,"Minot International Airport","1591 meter radius level 2 NFZ around Minto"
16.444503,97.660897,"Mawlamyine Airport","915 meter radius level 2 NFZ around Mawlamyine"
35.100858,-118.423595,"Mountain Valley Airport","758 meter radius level 2 NFZ around Tehachapi"
-22.447966,135.203132,"Macdonald Downs Airport","850 meter radius level 2 NFZ around Macdonald Downs"
-5.810677,-61.27877,"Manicoré Airport","969 meter radius level 2 NFZ around Manicoré"
-7.418083,155.562565,"Mono Airport","1106 meter radius level 2 NFZ around Stirling Island"
38.721417,-77.515444,"Manassas Regional Airport/Harry P. Davis Field Airport","1486 meter radius level 2 NFZ around Manassas, VA"
20.654375,-74.921427,"Orestes Acosta Airport","1137 meter radius level 2 NFZ around Moa"
30.694372,-88.246467,"Mobile Regional Airport","2088 meter radius level 2 NFZ around Mobile"
-16.706143,-43.819238,"Mário Ribeiro Airport","1198 meter radius level 2 NFZ around Montes Claros"
37.625477,-120.953477,"Modesto City Co-Harry Sham Field Airport","1416 meter radius level 2 NFZ around Modesto"
23.092734,96.644997,"Momeik Airport","781 meter radius level 2 NFZ around "
-8.639709,122.23814,"Maumere(Wai Oti) Airport","1276 meter radius level 2 NFZ around Maumere-Flores Island"
20.51816,99.258483,"Mong Hsat Airport","923 meter radius level 2 NFZ around Mong Hsat"
-19.84244,-157.703996,"Mitiaro Island Airport","854 meter radius level 2 NFZ around Mitiaro Island"
5.607757,-54.400059,"Moengo Airstrip Airport","318 meter radius level 2 NFZ around Moengo"
62.74584,7.269676,"Molde Airport","1001 meter radius level 2 NFZ around Årø"
-43.76614,170.135414,"Mount Cook Airport","855 meter radius level 2 NFZ around "
-28.099914,140.198052,"Moomba Airport","1073 meter radius level 2 NFZ around Moomba"
43.621417,-84.734476,"Mount Pleasant Municipal Airport","1116 meter radius level 2 NFZ around Mount Pleasant, MI"
-20.284319,44.319819,"Morondava Airport","1063 meter radius level 2 NFZ around "
36.179548,-83.375212,"Moore-Murrell Airport","1195 meter radius level 2 NFZ around Morristown"
62.094765,-163.683493,"Mountain Village Airport","842 meter radius level 2 NFZ around Mountain Village"
